,qid,question_text,target
567793,6f40e8e8c2c8a91b0ac8,What do you guys think about this online arcade machine?https://ultimatearcademachine.weebly.com,0
202656,279a69e134f59df3a1b4,Can you recommend good metronome app for piano?,0
1156676,e2a4bfae573547f0f703,Why do Iranis and Muslims hate Israel to the core?,1
657459,80c620d5244596894018,Should I still buy Undertale even though I already know everything that happens?,0
1213535,edd9b1e22fa101670c42,Does too many irrelevant answers by Indians irritate you? How? What kind of?,0
862747,a90c1e294643341ca935,How do the billionaires in India watch movies in cinema halls?,0
267953,34730d621c888cf5151f,"Is the Bible's claim that God is responsible for victory of the Jews over Canaanites and Philistines credible in light of the Jewish defeat by the Romans, and later the Holocaust?",1
1009357,c5c87d390a820ca449d1,What is the best way to secure a name for an app?,0
889345,ae3bf0a2016f4a648e18,Does NIFT provide hostel for both boys and girls?,0
306336,3c01f7d26eb66b7e13bb,Would Bruce Wayne become Batman even if his parents didn't die in the alley and died peacefully later?,0
810190,9ec4710479667b0bafa2,Will people go down with a shot to the head/spinal cord/heart?,0
471653,5c5bea44f51777728556,"Why do women who don't want children constantly, constantly scream it to the rooftops? I have fertility problems and I'd give anything to have your working uterus; every month that passes that I cannot get pregnant I hate you a little more.",0
1165777,e4710d700f4cdc902aba,How did Mongolia become a communist country in the 20th century?,0
501100,621ac33b8e3271a685b3,Who do you regret hurting in your life?,0
822501,a12c2bd43468c621ebee,What is your favorite SRK movie and why?,0
56259,0b0a9484b5b7eb070ca5,"Which is more plausible in the future, humans exploring and colonizing the universe or artificially intelligent robots?",0
713853,8bbcf24f1d50c881983a,What is the best name for gaming?,0
538009,69618342e5c38173aae4,What meal do you usually order from a restaurant but don’t finish/only eat partially?,0
1051702,ce13537196fc9e6534d1,How can health condition affect how long will folliculitis last?,0
340081,429f2970c31f8171d9af,"What is the mean of A/F, written behind the new bike?",0
320628,3ed5df54e578900308d4,Do I lose brain cells when I am emotionally stressed?,0
2829,008d8d112661d9ddcf1b,How reliable is TinEye?,0
572259,70245575fc340bd69145,Does the means justify the ends?,0
1194808,ea2b1eb0f996d9e340c3,"When someone has trouble moving on from some past issue, what are the psychological and evolutionary causes?",0
854678,a7745d721ba931e2ba9a,Can tsunami impacts positive or negative?,0
798515,9c785231e58a04846145,Can a below average student be programmer?,0
1101843,d7f359b4d2bfa2d588c9,Has anyone been in depression?,0
1305545,ffe3125d5dd64240a222,Could Greenlands population ever rise to that of Alaska?,0
946192,b969787c6bde2ce28283,How can an electronics and communication engineer get a job in aerospace industry?,0
848645,a646476e4bd669c9a058,"Which is better, Grey's Anatomy or Saving Hope?",0
979643,bfea2846f21b8588595b,What kind of book do you like reading?,0
497248,615c4570ae4a5b97fdba,"Can you simply become a sociopath because you start to act like one, shutting off your emotions & stopping yourself from feeling guilty?",0
1079795,d39aae392db4cc75223b,What is the real name of froggy who appears in sham Idrees videos?,0
1259257,f6c68b1b4b775fdcd2d8,Can I use sun dried tomato pesto as a substitute for sun dried tomatoes?,0
1119685,db6b95f20d5b9069fe05,What improvement is needed in my answers?,0
317371,3e334d779073d5df455f,Is Hafeez Saeed future PM of Pakistan?,0
1237052,f26dd589ef1f0ac0f471,"What are differencies between kilonova, supernova and hypernova?",0
1200570,eb4ccb4ce6fc0ac465ea,My friend do hand made sticinging on garments.Want to sell there products online.Suggest any good site and where she can sell products and earn income?,0
1777,0058c37db60b06cbb570,How good is SPI of 8.50 at first year of COEP?,0
748258,929725900b6a762482ab,Why does the mentally disabled deserve more rights than animals?,1
305398,3bd0f6d9d12116c77deb,Which is better Mac mathematics or Mac physics in India?,0
1243486,f3afe14c2f20091dc6f6,Is Mangosteen cafe indoregoodplaceforcouples?,0
1133042,de0f328a4ff1f325e243,I have had an idea for a website for over 5 years. I lack the skills to create it myself. Is there a place I can hire a team to build it for me?,0
936267,b77c9e71e6837a882530,Why do we fall for someone whom we can't have in our lives?,0
804538,9da504bd45b4285a4e39,How fast does a Spirit airline plane fly in the sky at mph?,0
274599,35bdfba214f730b336ad,Why do Maharashtrians behave in a wrong manner with other non-Marathi Indians?,1
19522,03d308e5f11d2ac5001d,Why is Bihar Police so uncooperative and corrupt?,1
20232,03f5b28dbecf111b9abc,What is the initial reading if the burette is fully filled?,0
1114510,da63924b44cb17c40202,Why are 22-year-old girls so boring?,1
268172,347ea94949a9d16aba14,Is a master in Computer-aided design and simulation beneficial for a mechanical engineer?,0
1206412,ec75c00e7affd905e00f,How does the Monkey app use Snapchat as a platform to connect users?,0
77607,0f3103db16c10158e833,What is the easiest way to add some kind of Theft Protection Watermark to my photography?,0
538771,698a01622f8d7eccd3d3,How long any one have to take Escitalopram?,0
179310,230aa9eec3a2ad5f1bd4,Is bread frozen during transport to store?,0
672736,83c052c19e765d299cff,How rare are tomboys?,1
605186,76836d592d530dbdb660,How can I market a business in metro Detroit?,0
1292013,fd3a63115a4c53342ab7,I have multiple JIO SIMs linked to my Aadhaar. How do I delink the SIMs that I don't need?,0
1254700,f5e20d197030be1a0bc8,What is effect of demonetization on consyru tion industry?,0
601645,75d86594e26b49e61e14,Is getting paid membership of Bharat matrimony worth?,0
586575,72e9240ac2956bf9c177,How can I be more cooperative at home?,0
180967,235f7b0db8839a2b1ab2,How much cost of 10 pence in India n rupees?,0
695556,8839ddc818c0e4d6cf86,Is ear pulling coomon in India?,0
734524,8fdc7232b74d50e9a8ab,What is it that the name Jesus is mentioned in the Quran and Prophet Mohammed name is not mention in the Bible?,0
686883,86881d3626d0da4593fe,"What is the meaning of cracking CAT, what is the criteria of cracking, how can a person can say, he has cracked CAT?",0
641348,7d9e1c34cbff5f88108d,What is critical section?,0
769266,96b84728b1488659bbe5,What is a good prank/funny thing to do on a long road trip?,0
1167994,e4de16b1b43bfe30649a,How much should one believe in astrology and go by it?,0
356244,45d37f36dad052698d66,How much does it cost the world to speak different languages?,0
846731,a5ea9913f89e6e55a60f,What am I supposed to do when I'm a tween and don't have any privacy?,0
991934,c25be43d21464e8c6ce1,What are the different ways you can coil your extension cord?,0
412051,50bdd58e2cda07d468b3,What is only the best book shall I read about India?,0
163302,1feea23519268e37b538,What's your CLAT 2017 score? Mine is 78. I have reservation under NT-D. Can I get into MNLU?,0
1055449,ced30b12c19a6b5d3abe,How do I gain practical knowledge in networking?,0
155277,1e5f7c0bb87af11e3396,"Would you date a woman who is taller, have a bigger frame and have more muscle mass than you do?",0
1185221,e844f38077b68b52cece,"What kind of difficult problems has Ripple solved over the years that would be a waste of time and resources for banks to to hire their or blockchain engineers and reinvent the wheel and solve again, instead of adopting Ripple's product?",0
986763,c150a4cb1987ba0cb6e2,My PS4 won’t accept an SSD because it’s storage space is under 250GB. Is there a way around this?,0
134630,1a57dc2d034478353bdb,How did they find out that carbon dioxide is made up of carbon and hydrogen?,0
74839,0ea636dc887818a0782e,How are molecular structures used? (details in comment)?,0
697373,8890c8905e6d687110f3,"How do you write and say ""I love you, friend. Thank you for being in my life."" in Gujarati?",0
59422,0ba72ec289e1d3868f02,Why do I fall asleep within minutes of drinking caffeinated beverages?,0
707700,8a912960e797b1b1f15f,On which principle does sonometer works?,0
1047595,cd45b17ace0ef65acaaa,How can I learn Chinese in Delhi?,0
441098,567389c0c186d81f3c72,Are there any Android apps that can sync a folder on my phone to Google drive? I want to access that folder without having to use drive.,0
77431,0f28aba2220874551db4,Why is it harmful to depend on other countries?,0
545087,6ac8dae317d7ba4e7ede,What roles in information technologies are needed in Russia?,0
117428,16fb71e079d678c6a7a7,What study tips will you give to a student who has just entered the class 12?,0
125801,189e104ad3f96d27ef95,Exactly what information is needed for a joint bank account?,0
950256,ba35558538c83805dc23,Which company/organization do you believe is at the forefront of AI research?,0
56855,0b27b28d1f018039c60e,Can hypnosis be dangerous?,0
518971,659c082b4a074eb004ce,What is the number of population change in India at the time of partition?,0
241195,2f2d88a6f0bf2c79422a,How do I get a young child to stop fearing a dog?,0
1205928,ec5df47c26db6904284a,"Girl in my class ignores me, what to do?",0
537890,695bba7cd9a5b8234df6,"If you believe the NFL players are disrespecting the flag and the veterans, do you also believe that by displaying the confederate flag and statues you are disrespecting veterans?",1
834470,a3877aed0b887e5d1992,Are transfering to USA private high school worth for international student?,0
1135185,de7d8d107ffca012718c,What are court measurements?,0
640280,7d69385b6f9b7af09a13,Why do people spell color colour?,0
1026579,c92a5f1faab1223644f7,How many days it takes to learn SEO and digital marketing myself?,0
1113190,da208f587cd43aeb06a4,"If Viktor T. Toth had a music band, what would he name it?",0
1033411,ca8019f4b3301e4e5fdf,"After repeated warnings from China, India allowed Dalai Lama to visit Arunachal Pradesh. What could be the possible political reason behind this?",0
583589,7255b510381ccb2ab06f,How much Zakir Khan charge for coming in college fests?,0
992843,c28e03d1e1f4339e5e93,How can I shop online from my favorite local store?,0
274585,35bd4c56da9af6c67ce7,Does the Law of Attraction work? Are there any people here who have experienced it?,0
502325,625acbc6352f3cdeceb6,Is the colonization and discovery of America better for humanity or not?,0
1013588,c6a0953230b74b6815a6,Where can I find the best hotel in Nainital after my wedding?,0
1047548,cd43b46e8ed8cfd1eb40,Is Donald Trump the heaviest president?,0
612045,77dc21aa21266b9a4172,What is the minimum rank needed for me to be selected in IAS through the civil service exam?,0
39802,07cbc342412e3a14d113,Which type of forest is most extensive in Asia?,0
1265595,f80798baed2cc6cd08f7,Is FOX News illegally owned?,0
600757,75acb3078e562beb25eb,What happens if you fall into an extinct volcano?,0
751273,9330f5593160745f2703,Do we hire a marketing freelancer or agency?,0
1248660,f4b3db82986601d47e1a,Which Laravel packages are the most useful?,0
104490,1476fbdd153faab3c051,What is the smartest idea ever?,0
20526,04054eabc83b2a1c5ec1,Why does my brother get so defensive whenever I accuse him of doing something that I know he did?,0
680784,8555856ccdf99b569c5a,How do I handle life changing situations?,0
93273,12436c68c58f93dd42e2,Who is Aditi in Hinduism?,0
1247568,f47dea49d42a46795185,How do I build my own chatbot on top of existing chatbots out there?,0
125956,18a64006ddefde46c11a,For calculating the cut off marks for IISER aptitude test via SCB channel for ISC board do we include marks of PCM or of English and best 3 subjects?,0
904090,b128c4226a200db28a3c,How are you supposed to feel about your significant other?,0
624917,7a5f470e3c53f2c6581c,"I have some great ideas about new chat room structure, where should I supply my ideas?",0
25205,04f1e4bc0ec2c8599b61,Why don't you like baseball?,0
539306,69a7943ccebf2763e167,Do you find you trust someone more if they wear scrubs?,0
1234249,f1e0b206b7bb8f6cabf2,Why do younger people tend to be less formal in language?,0
492101,605cfe8ef60982d90d94,We can produce magnetic flux in generator by rotate both field winding and armature winding in opposite directions?,0
425486,5366aeac62363aaeb068,"What is your opinion about Neeraj Pandey's ""Aiyaary"" & Akshay Kumar's ""Padman"" clashing on Republic Day 2018?",0
173659,21f42c9e7335b443aa8b,"What must one assume or learn to question about social morality to not be a victim of other's dogmas, false ideologies and collective tyranny?",0
1133411,de21c02341ab7c646bc6,How do I know if I'm being catfished?,0
